1/1/18 1:00 PM,954182.13
1/1/18 1:05 PM,954284.50
1/1/18 1:10 PM,954389.88
1/1/18 1:15 PM,954495.06
1/1/18 1:20 PM,954598.50
1/1/18 1:25 PM,954683.75
1/1/18 1:30 PM,954786.44
1/1/18 1:35 PM,954889.94
1/1/18 1:40 PM,954991.00
1/1/18 1:45 PM,955095.31
1/1/18 1:50 PM,955197.63
1/1/18 1:55 PM,955299.19
1/1/18 2:00 PM,955402.69
1/1/18 2:05 PM,955504.13
1/1/18 2:10 PM,955589.94
1/1/18 2:15 PM,955692.00
1/1/18 2:20 PM,955795.00
1/1/18 2:25 PM,955906.00
1/1/18 2:30 PM,956023.69
1/1/18 2:35 PM,956141.63
1/1/18 2:40 PM,956249.81
1/1/18 2:45 PM,956361.81
1/1/18 2:50 PM,956465.19
1/1/18 2:55 PM,956592.19
1/1/18 3:00 PM,956718.88
1/1/18 3:05 PM,956846.56
1/1/18 3:10 PM,956972.88
1/1/18 3:15 PM,957094.56
1/1/18 3:20 PM,957198.19
1/1/18 3:25 PM,957301.63
1/1/18 3:30 PM,957405.06
1/1/18 3:35 PM,957508.56
1/1/18 3:40 PM,957612.56
1/1/18 3:45 PM,957716.88
1/1/18 3:50 PM,957819.69
1/1/18 3:55 PM,957922.94
1/1/18 4:00 PM,958026.00
1/1/18 4:05 PM,958129.56
1/1/18 4:10 PM,958233.06
1/1/18 4:15 PM,958318.13
1/1/18 4:20 PM,958421.13
1/1/18 4:25 PM,958525.56
1/1/18 4:30 PM,958629.44
1/1/18 4:35 PM,958737.63
1/1/18 4:40 PM,958862.13
1/1/18 4:45 PM,958989.63
1/1/18 4:50 PM,959116.50
1/1/18 4:55 PM,959245.00
1/1/18 5:00 PM,959372.63
1/1/18 5:05 PM,959499.50
1/1/18 5:10 PM,959626.50
1/1/18 5:15 PM,959743.94
1/1/18 5:20 PM,959846.00
1/1/18 5:25 PM,959947.00
1/1/18 5:30 PM,960047.13
1/1/18 5:35 PM,960131.25
1/1/18 5:40 PM,960232.00
1/1/18 5:45 PM,960332.38
1/1/18 5:50 PM,960433.00
1/1/18 5:55 PM,960533.31
1/1/18 6:00 PM,960635.19
